x,y,z,t,mu,alpha
338.9122,51.5043,335.0927,441.0000,-1.0523,10.1680
332.1509,57.9756,336.3135,442.0000,-0.4904,10.1675
326.1041,63.6872,336.1928,443.0000,-0.2497,10.1674
319.4949,69.8890,334.4532,444.0000,-0.1378,10.1674
311.9482,76.9431,333.6463,445.0000,-0.0686,10.1674
304.8109,83.6016,334.6130,446.0000,-0.0293,10.1674
298.5663,89.4224,334.9700,447.0000,-0.0150,10.1674
292.1402,95.4101,333.5865,448.0000,-0.0081,10.1674
284.7889,102.2584,332.3781,449.0000,-0.0042,10.1674
277.4445,109.0993,332.9369,450.0000,-0.0018,10.1674
270.9787,115.1216,333.5960,451.0000,-0.0009,10.1674
264.6585,121.0081,332.6561,452.0000,-0.0005,10.1674
257.5500,127.6288,331.2539,453.0000,-0.0003,10.1674
250.1139,134.5545,331.3398,454.0000,-0.0001,10.1674
243.4064,140.8016,332.1097,455.0000,-0.0001,10.1674
237.1004,146.6747,331.6233,456.0000,-0.0000,10.1674
230.2250,153.0782,330.2231,457.0000,-0.0000,10.1674
222.8036,159.9901,329.8564,458.0000,-0.0000,10.1674
215.8690,166.4488,330.5587,459.0000,-0.0000,10.1674
209.4985,172.3819,330.4714,460.0000,-0.0000,10.1674
202.8125,178.6090,329.2303,461.0000,-0.0000,10.1674
195.4896,185.4293,328.4982,462.0000,-0.0000,10.1674
188.3738,192.0566,328.9923,463.0000,-0.0000,10.1674
181.8806,198.1042,329.2036,464.0000,-0.0000,10.1674
175.3222,204.2124,328.2252,465.0000,-0.0000,10.1674
168.1486,210.8936,327.2552,466.0000,-0.0000,10.1674
160.9185,217.6273,327.4543,467.0000,-0.0000,10.1674
154.2687,223.8207,327.8378,468.0000,-0.0000,10.1674
147.7706,229.8727,327.1697,469.0000,-0.0000,10.1674
140.7632,236.3992,326.1009,470.0000,-0.0000,10.1674
133.4926,243.1706,325.9779,471.0000,-0.0000,10.1674
126.6787,249.5168,326.4029,472.0000,-0.0000,10.1674
120.1779,255.5714,326.0406,473.0000,-0.0000,10.1674
113.3245,261.9544,325.0005,474.0000,-0.0000,10.1674
106.0807,268.7009,324.5820,475.0000,-0.0000,10.1674
99.1196,275.1842,324.9326,476.0000,-0.0000,10.1674
92.5639,281.2899,324.8295,477.0000,-0.0000,10.1674
85.8322,287.5595,323.9174,478.0000,-0.0000,10.1674
78.6656,294.2342,323.2704,479.0000,-0.0000,10.1674
71.5936,300.8208,323.4602,480.0000,-0.0000,10.1674
64.9463,307.0118,323.5413,481.0000,-0.0000,10.1674
58.2929,313.2085,322.8197,482.0000,-0.0000,10.1674
51.2322,319.7845,322.0332,483.0000,-0.0000,10.1674
44.0963,326.4305,322.0142,484.0000,-0.0000,10.1674
37.3391,332.7239,322.1905,485.0000,-0.0000,10.1674
30.7177,338.8909,321.6836,486.0000,-0.0000,10.1674
23.7697,345.3619,320.8510,487.0000,-0.0000,10.1674
16.6191,352.0217,320.6148,488.0000,-0.0000,10.1674
9.7516,358.4178,320.7982,489.0000,-0.0000,10.1674
3.1196,364.5945,320.4955,490.0000,-0.0000,10.1674
-5.5954,367.6530,318.9606,491.0000,-43.7475,11.5609
-15.7950,364.5457,318.0366,492.0000,-19.2156,10.3813
-24.1210,359.1249,319.4556,493.0000,-8.0307,10.2033
-30.4583,353.8662,320.1591,494.0000,-4.2772,10.1775
-36.6652,348.1192,318.4759,495.0000,-2.3527,10.1704
-43.9089,340.9557,316.8500,496.0000,-1.2437,10.1682
-51.1040,333.5849,317.6492,497.0000,-0.5068,10.1675
-57.1056,327.3446,318.7281,498.0000,-0.2620,10.1674
-62.8372,321.3448,317.6680,499.0000,-0.1377,10.1674
-69.5364,314.3058,315.8239,500.0000,-0.0754,10.1674
-76.7318,306.7293,315.9558,501.0000,-0.0330,10.1674
-83.0086,300.1135,317.1495,502.0000,-0.0163,10.1674
-88.7240,294.0870,316.7093,503.0000,-0.0082,10.1674
-95.1134,287.3482,314.9169,504.0000,-0.0045,10.1674
-102.2629,279.8068,314.4284,505.0000,-0.0022,10.1674
-108.8311,272.8783,315.4938,506.0000,-0.0010,10.1674
-114.6462,266.7438,315.5859,507.0000,-0.0005,10.1674
-120.8047,260.2471,314.0514,508.0000,-0.0003,10.1674
-127.8081,252.8591,313.0810,509.0000,-0.0001,10.1674
-134.6050,245.6889,313.8315,510.0000,-0.0001,10.1674
-140.5905,239.3745,314.3100,511.0000,-0.0000,10.1674
-146.6033,233.0314,313.1624,512.0000,-0.0000,10.1674
-153.4017,225.8595,311.8988,513.0000,-0.0000,10.1674
-160.3356,218.5447,312.2267,514.0000,-0.0000,10.1674
-166.5303,212.0098,312.9157,515.0000,-0.0000,10.1674
-172.4844,205.7286,312.2068,516.0000,-0.0000,10.1674
-179.0651,198.7864,310.8483,517.0000,-0.0000,10.1674
-186.0372,191.4313,310.7318,518.0000,-0.0000,10.1674
-192.4461,184.6703,311.4545,519.0000,-0.0000,10.1674
-198.4205,178.3678,311.1688,520.0000,-0.0000,10.1674
-204.8076,171.6298,309.8919,521.0000,-0.0000,10.1674
-211.7310,164.3260,309.3866,522.0000,-0.0000,10.1674
-218.3281,157.3665,309.9937,523.0000,-0.0000,10.1674
-224.3863,150.9755,310.0652,524.0000,-0.0000,10.1674
-230.6279,144.3910,309.0074,525.0000,-0.0000,10.1674
-237.4413,137.2033,308.2277,526.0000,-0.0000,10.1674
-244.1766,130.0981,308.6208,527.0000,-0.0000,10.1674
-250.3622,123.5726,308.9566,528.0000,-0.0000,10.1674
-256.5181,117.0786,308.2118,529.0000,-0.0000,10.1674
-263.1910,110.0391,307.3091,530.0000,-0.0000,10.1674
-270.0015,102.8545,307.4577,531.0000,-0.0000,10.1674
-276.3349,96.1731,307.9625,532.0000,-0.0000,10.1674
-282.4651,89.7062,307.5840,533.0000,-0.0000,10.1674
-288.9950,82.8176,306.7198,534.0000,-0.0000,10.1674
-295.8154,75.6225,306.6532,535.0000,-0.0000,10.1674
-302.2902,68.7920,307.2325,536.0000,-0.0000,10.1674
-308.4425,62.3018,307.2110,537.0000,-0.0000,10.1674
-314.8427,55.5500,306.4931,538.0000,-0.0000,10.1674
-321.6121,48.4087,306.2310,539.0000,-0.0000,10.1674
-328.1973,41.4617,306.7390,540.0000,-0.0000,10.1674
-334.4051,34.9130,306.9476,541.0000,-0.0000,10.1674
-340.7031,28.2689,306.3655,542.0000,-0.0000,10.1674
-347.3827,21.2225,305.8801,543.0000,-0.0000,10.1674
-354.0440,14.1952,306.1496,544.0000,-0.0000,10.1674
-360.3389,7.5544,306.4222,545.0000,0.0000,10.1674
-366.5826,0.9678,305.9513,546.0000,0.0000,10.1674
-369.5646,-7.9677,304.4680,547.0000,-45.0000,11.6694
-363.8927,-17.0148,303.3337,548.0000,-39.1527,11.2174
-354.2515,-21.3321,304.8280,549.0000,-15.1337,10.2977
-346.0242,-22.9004,306.5618,550.0000,-8.2072,10.2049
-338.0889,-23.5806,305.5265,551.0000,-4.3166,10.1777
-328.2242,-23.8400,303.6009,552.0000,-2.3906,10.1705
-317.3831,-23.7569,304.5129,553.0000,-0.9523,10.1679
-308.3217,-23.5570,306.9734,554.0000,-0.4597,10.1675
-300.2101,-23.3283,307.5139,555.0000,-0.2447,10.1674
-290.7251,-23.0297,306.7436,556.0000,-0.1357,10.1674
-279.8650,-22.6668,308.2482,557.0000,-0.0591,10.1674
-270.3534,-22.3407,311.9641,558.0000,-0.0249,10.1674
-262.2629,-22.0604,314.2992,559.0000,-0.0142,10.1674
-253.4329,-21.7529,314.5442,560.0000,-0.0079,10.1674
-242.9734,-21.3875,315.6860,561.0000,-0.0040,10.1674
-233.0425,-21.0401,319.0996,562.0000,-0.0015,10.1674
-224.6700,-20.7469,321.9794,563.0000,-0.0008,10.1674
-216.1938,-20.4501,322.6464,564.0000,-0.0005,10.1674
-206.2571,-20.1020,323.0739,565.0000,-0.0002,10.1674
-196.2002,-19.7497,325.2790,566.0000,-0.0001,10.1674
-187.5880,-19.4479,327.4569,567.0000,-0.0001,10.1674
-179.3451,-19.1591,327.4400,568.0000,-0.0000,10.1674
-169.8375,-18.8260,326.3582,569.0000,-0.0000,10.1674
-159.5484,-18.4656,326.7795,570.0000,-0.0000,10.1674
-150.3595,-18.1436,328.1629,571.0000,-0.0000,10.1674
-141.9759,-17.8499,328.0956,572.0000,-0.0000,10.1674
-132.7835,-17.5278,326.6509,573.0000,-0.0000,10.1674
-122.5328,-17.1687,326.1946,574.0000,-0.0000,10.1674
-112.9268,-16.8321,327.1871,575.0000,-0.0000,10.1674
-104.3557,-16.5318,327.4236,576.0000,-0.0000,10.1674
-95.4300,-16.2191,326.1318,577.0000,-0.0000,10.1674
-85.3863,-15.8672,325.1836,578.0000,-0.0000,10.1674
-75.4960,-15.5207,325.7890,579.0000,-0.0000,10.1674
-66.6740,-15.2116,326.2912,580.0000,-0.0000,10.1674
-57.9109,-14.9046,325.3322,581.0000,-0.0000,10.1674
-48.1456,-14.5625,324.1284,582.0000,-0.0000,10.1674
-38.1052,-14.2107,324.3090,583.0000,-0.0000,10.1674
-28.9974,-13.8916,324.9405,584.0000,-0.0000,10.1674
-20.2850,-13.5864,324.3662,585.0000,-0.0000,10.1674
-10.8042,-13.2542,323.1006,586.0000,-0.0000,10.1674
-0.7444,-12.9017,322.8664,587.0000,-0.0000,10.1674
8.6429,-12.5728,323.4761,588.0000,-0.0000,10.1674
17.4047,-12.2659,323.2633,589.0000,-0.0000,10.1674
26.6407,-11.9423,322.0913,590.0000,-0.0000,10.1674
36.6114,-11.5929,321.5073,591.0000,-0.0000,10.1674
46.2330,-11.2558,321.9654,592.0000,-0.0000,10.1674
55.1222,-10.9444,322.0403,593.0000,-0.0000,10.1674
64.1809,-10.6270,321.0707,594.0000,-0.0000,10.1674
73.9897,-10.2834,320.2410,595.0000,-0.0000,10.1674
83.7721,-9.9406,320.4592,596.0000,-0.0000,10.1674
92.8383,-9.6230,320.7181,597.0000,-0.0000,10.1674
101.7989,-9.3090,320.0092,598.0000,-0.0000,10.1674
111.4133,-8.9722,319.0545,599.0000,-0.0000,10.1674
121.2700,-8.6269,318.9944,600.0000,-0.0000,10.1674
130.5316,-8.3024,319.3235,601.0000,0.0000,10.1674
139.4721,-7.9891,318.8859,602.0000,0.0000,10.1674
148.8959,-7.6590,317.9224,603.0000,0.0000,10.1674
158.7440,-7.3139,317.5941,604.0000,0.0000,10.1674
168.1889,-6.9830,317.8875,605.0000,0.0000,10.1674
177.1766,-6.6681,317.6914,606.0000,0.0000,10.1674
186.4414,-6.3435,316.8145,607.0000,0.0000,10.1674
196.2144,-6.0011,316.2668,608.0000,0.0000,10.1674
205.8057,-5.6651,316.4407,609.0000,0.0000,10.1674
214.8906,-5.3468,316.4275,610.0000,0.0000,10.1674
224.0446,-5.0261,315.7024,611.0000,0.0000,10.1674
233.7002,-4.6878,315.0080,612.0000,0.0000,10.1674
243.3850,-4.3485,315.0103,613.0000,0.0000,10.1674
252.5960,-4.0258,315.1051,614.0000,0.0000,10.1674
261.6941,-3.7070,314.5636,615.0000,0.0000,10.1674
271.2161,-3.3734,313.8039,616.0000,0.0000,10.1674
280.9361,-3.0328,313.6168,617.0000,0.0000,10.1674
290.2799,-2.7055,313.7414,618.0000,0.0000,10.1674
299.3750,-2.3868,313.3837,619.0000,0.0000,10.1674
308.7704,-2.0576,312.6347,620.0000,0.0000,10.1674
318.4718,-1.7177,312.2717,621.0000,-0.0000,10.1674
327.9351,-1.3862,312.3562,622.0000,-0.0000,10.1674
337.0715,-1.0661,312.1557,623.0000,-0.0000,10.1674
346.3644,-0.7405,311.4776,624.0000,-0.0000,10.1674
356.0065,-0.4027,310.9759,625.0000,-0.0000,10.1674
364.4808,3.8813,310.1495,626.0000,-45.0000,11.6694
366.8564,13.8130,309.0294,627.0000,-40.3607,11.3001
363.2047,23.6374,309.6257,628.0000,-16.0408,10.3143
358.2131,30.9925,310.8975,629.0000,-8.2516,10.2053
352.8947,37.2689,310.1748,630.0000,-4.1975,10.1771
346.3790,44.1357,308.2541,631.0000,-2.3204,10.1704
338.9126,51.5045,308.0333,632.0000,-1.0521,10.1680
332.1518,57.9754,309.2579,633.0000,-0.4903,10.1675
326.1055,63.6864,309.1393,634.0000,-0.2497,10.1674
319.4963,69.8884,307.4013,635.0000,-0.1378,10.1674
311.9490,76.9430,306.5975,636.0000,-0.0686,10.1674
304.8118,83.6013,307.5680,637.0000,-0.0293,10.1674
298.5679,89.4215,307.9276,638.0000,-0.0150,10.1674
292.1419,95.4091,306.5457,639.0000,-0.0081,10.1674
284.7900,102.2578,305.3399,640.0000,-0.0042,10.1674
277.4455,109.0989,305.9025,641.0000,-0.0018,10.1674
270.9803,115.1206,306.5647,642.0000,-0.0009,10.1674
264.6604,121.0069,305.6266,643.0000,-0.0005,10.1674
257.5515,127.6279,304.2266,644.0000,-0.0003,10.1674
250.1151,134.5539,304.3160,645.0000,-0.0001,10.1674
243.4080,140.8005,305.0894,646.0000,-0.0001,10.1674
237.1024,146.6733,304.6051,647.0000,-0.0000,10.1674
230.2267,153.0770,303.2069,648.0000,-0.0000,10.1674
222.8050,159.9893,302.8434,649.0000,-0.0000,10.1674
215.8706,166.4477,303.5493,650.0000,-0.0000,10.1674
209.5006,172.3804,303.4645,651.0000,-0.0000,10.1674
202.8145,178.6076,302.2254,652.0000,-0.0000,10.1674
195.4912,185.4282,301.4962,653.0000,-0.0000,10.1674
188.3754,192.0555,301.9939,654.0000,-0.0000,10.1674
181.8826,198.1026,302.2079,655.0000,-0.0000,10.1674
175.3243,204.2107,301.2316,656.0000,-0.0000,10.1674
168.1504,210.8922,300.2641,657.0000,-0.0000,10.1674
160.9201,217.6261,300.4667,658.0000,-0.0000,10.1674
154.2707,223.8191,300.8533,659.0000,-0.0000,10.1674
147.7729,229.8709,300.1874,660.0000,-0.0000,10.1674
140.7652,236.3976,299.1209,661.0000,-0.0000,10.1674
133.4944,243.1693,299.0012,662.0000,-0.0000,10.1674
126.6807,249.5152,299.4295,663.0000,-0.0000,10.1674
120.1801,255.5695,299.0696,664.0000,-0.0000,10.1674
113.3267,261.9526,298.0318,665.0000,-0.0000,10.1674
106.0826,268.6994,297.6163,666.0000,-0.0000,10.1674
99.1216,275.1826,297.9703,667.0000,-0.0000,10.1674
92.5661,281.2880,297.8699,668.0000,-0.0000,10.1674
85.8345,287.5576,296.9600,669.0000,-0.0000,10.1674
78.6676,294.2325,296.3157,670.0000,-0.0000,10.1674
71.5955,300.8191,296.5089,671.0000,-0.0000,10.1674
64.9485,307.0098,296.5929,672.0000,-0.0000,10.1674
58.2952,313.2064,295.8736,673.0000,-0.0000,10.1674
51.2343,319.7827,295.0896,674.0000,-0.0000,10.1674
44.0983,326.4288,295.0740,675.0000,-0.0000,10.1674
37.3413,332.7220,295.2534,676.0000,-0.0000,10.1674
30.7200,338.8888,294.7489,677.0000,-0.0000,10.1674
23.7719,345.3599,293.9187,678.0000,-0.0000,10.1674
16.6210,352.0199,293.6857,679.0000,-0.0000,10.1674
9.7537,358.4158,293.8723,680.0000,-0.0000,10.1674
3.1220,364.5923,293.5722,681.0000,-0.0000,10.1674
-5.5931,367.6508,292.0397,682.0000,-43.7473,11.5609
-15.7930,364.5432,291.1186,683.0000,-19.2156,10.3813
-24.1188,359.1223,292.5409,684.0000,-8.0296,10.2033
-30.4559,353.8639,293.2472,685.0000,-4.2769,10.1775
-36.6627,348.1171,291.5664,686.0000,-2.3526,10.1704
-43.9066,340.9534,289.9431,687.0000,-1.2437,10.1682
-51.1018,333.5826,290.7456,688.0000,-0.5067,10.1675
-57.1032,327.3425,291.8275,689.0000,-0.2620,10.1674
-62.8347,321.3430,290.7698,690.0000,-0.1377,10.1674
-69.5340,314.3039,288.9281,691.0000,-0.0754,10.1674
-76.7296,306.7272,289.0630,692.0000,-0.0330,10.1674
-83.0063,300.1117,290.2598,693.0000,-0.0163,10.1674
-88.7215,294.0855,289.8221,694.0000,-0.0082,10.1674
-95.1110,287.3467,288.0319,695.0000,-0.0045,10.1674
-102.2608,279.8052,287.5461,696.0000,-0.0022,10.1674
-108.8289,272.8767,288.6147,697.0000,-0.0010,10.1674
-114.6438,266.7426,288.7093,698.0000,-0.0005,10.1674
-120.8023,260.2460,287.1769,699.0000,-0.0003,10.1674
-127.8059,252.8579,286.2089,700.0000,-0.0001,10.1674
-134.6028,245.6876,286.9623,701.0000,-0.0001,10.1674
-140.5882,239.3736,287.4432,702.0000,-0.0000,10.1674
-146.6009,233.0307,286.2976,703.0000,-0.0000,10.1674
-153.3995,225.8587,285.0360,704.0000,-0.0000,10.1674
-160.3335,218.5439,285.3663,705.0000,-0.0000,10.1674
-166.5280,212.0092,286.0576,706.0000,-0.0000,10.1674
-172.4819,205.7283,285.3504,707.0000,-0.0000,10.1674
-179.0627,198.7861,283.9933,708.0000,-0.0000,10.1674
-186.0350,191.4309,283.8785,709.0000,-0.0000,10.1674
-192.4438,184.6701,284.6030,710.0000,-0.0000,10.1674
-198.4179,178.3679,284.3184,711.0000,-0.0000,10.1674
-204.8049,171.6301,283.0421,712.0000,-0.0000,10.1674
-211.7285,164.3263,282.5373,713.0000,-0.0000,10.1674
-218.3256,157.3669,283.1448,714.0000,-0.0000,10.1674
-224.3834,150.9764,283.2162,715.0000,-0.0000,10.1674
-230.6248,144.3922,282.1573,716.0000,-0.0000,10.1674
-237.4381,137.2048,281.3759,717.0000,-0.0000,10.1674
-244.1733,130.0997,281.7670,718.0000,-0.0000,10.1674
-250.3585,123.5748,282.0999,719.0000,-0.0000,10.1674
-256.5139,117.0813,281.3508,720.0000,-0.0000,10.1674
-263.1865,110.0423,280.4423,721.0000,-0.0000,10.1674
-269.9966,102.8581,280.5840,722.0000,-0.0000,10.1674
-276.3296,96.1774,281.0806,723.0000,-0.0000,10.1674
-282.4591,89.7113,280.6921,724.0000,-0.0000,10.1674
-288.9883,82.8235,279.8156,725.0000,-0.0000,10.1674
-295.8083,75.6289,279.7348,726.0000,-0.0000,10.1674
-302.2828,68.7989,280.2988,727.0000,-0.0000,10.1674
-308.4346,62.3092,280.2609,728.0000,-0.0000,10.1674
-314.8343,55.5580,279.5248,729.0000,-0.0000,10.1674
-321.6037,48.4169,279.2437,730.0000,-0.0000,10.1674
-328.1893,41.4696,279.7332,731.0000,-0.0000,10.1674
-334.3974,34.9205,279.9243,732.0000,-0.0000,10.1674
-340.6957,28.2763,279.3254,733.0000,-0.0000,10.1674
-347.3758,21.2294,278.8242,734.0000,-0.0000,10.1674
-354.0379,14.2015,279.0798,735.0000,-0.0000,10.1674
-360.3336,7.5600,279.3407,736.0000,-0.0000,10.1674
-366.5777,0.9729,278.8597,737.0000,-0.0000,10.1674
-369.5598,-7.9632,277.3677,738.0000,-45.0000,11.6694
-363.8885,-17.0109,276.2257,739.0000,-39.1436,11.2168
-354.2506,-21.3286,277.7094,740.0000,-15.1405,10.2978
-346.0268,-22.8972,279.4258,741.0000,-8.2105,10.2049
-338.0947,-23.5780,278.3673,742.0000,-4.3198,10.1777
-328.2340,-23.8380,276.4118,743.0000,-2.3931,10.1705
-317.3981,-23.7555,277.2826,744.0000,-0.9540,10.1679
-308.3410,-23.5558,279.6909,745.0000,-0.4613,10.1675
-300.2320,-23.3273,280.1726,746.0000,-0.2449,10.1674
-290.7450,-23.0287,279.3433,747.0000,-0.1359,10.1674
-279.8745,-22.6654,280.8048,748.0000,-0.0591,10.1674
-270.3513,-22.3389,284.5052,749.0000,-0.0249,10.1674
-262.2567,-22.0585,286.8416,750.0000,-0.0142,10.1674
-253.4301,-21.7512,287.0872,751.0000,-0.0079,10.1674
-242.9741,-21.3860,288.2197,752.0000,-0.0040,10.1674
-233.0393,-21.0384,291.6245,753.0000,-0.0015,10.1674
-224.6635,-20.7451,294.5045,754.0000,-0.0008,10.1674
-216.1935,-20.4485,295.1692,755.0000,-0.0005,10.1674
-206.2719,-20.1010,295.5691,756.0000,-0.0002,10.1674
-196.2224,-19.7489,297.7175,757.0000,-0.0001,10.1674
-187.6037,-19.4470,299.8370,758.0000,-0.0001,10.1674
-179.3519,-19.1579,299.7768,759.0000,-0.0000,10.1674
-169.8418,-18.8248,298.6620,760.0000,-0.0000,10.1674
-159.5534,-18.4643,299.0493,761.0000,-0.0000,10.1674
-150.3589,-18.1422,300.4026,762.0000,-0.0000,10.1674
-141.9672,-17.8482,300.3192,763.0000,-0.0000,10.1674
-132.7718,-17.5261,298.8691,764.0000,-0.0000,10.1674
-122.5242,-17.1671,298.4048,765.0000,-0.0000,10.1674
-112.9178,-16.8305,299.3841,766.0000,-0.0000,10.1674
-104.3410,-16.5301,299.6137,767.0000,-0.0000,10.1674
-95.4118,-16.2173,298.3245,768.0000,-0.0000,10.1674
-85.3710,-15.8655,297.3781,769.0000,-0.0000,10.1674
-75.4828,-15.5191,297.9775,770.0000,-0.0000,10.1674
-66.6570,-15.2099,298.4750,771.0000,-0.0000,10.1674
-57.8899,-14.9028,297.5197,772.0000,-0.0000,10.1674
-48.1261,-14.5607,296.3215,773.0000,-0.0000,10.1674
-38.0889,-14.2091,296.5005,774.0000,-0.0000,10.1674
-28.9792,-13.8899,297.1281,775.0000,-0.0000,10.1674
-20.2627,-13.5846,296.5566,776.0000,-0.0000,10.1674
-10.7819,-13.2524,295.2980,777.0000,-0.0000,10.1674
-0.7255,-12.9001,295.0653,778.0000,-0.0000,10.1674
8.6621,-12.5712,295.6720,779.0000,-0.0000,10.1674
17.4276,-12.2641,295.4606,780.0000,-0.0000,10.1674
26.6649,-11.9405,294.2955,781.0000,-0.0000,10.1674
36.6326,-11.5913,293.7155,782.0000,-0.0000,10.1674
46.2532,-11.2543,294.1718,783.0000,-0.0000,10.1674
55.1452,-10.9428,294.2469,784.0000,-0.0000,10.1674
64.2061,-10.6253,293.2832,785.0000,-0.0000,10.1674
74.0129,-10.2818,292.4590,786.0000,-0.0000,10.1674
83.7933,-9.9391,292.6770,787.0000,-0.0000,10.1674
92.8614,-9.6215,292.9354,788.0000,-0.0000,10.1674
101.8246,-9.3074,292.2311,789.0000,-0.0000,10.1674
111.4381,-8.9707,291.2827,790.0000,-0.0000,10.1674
121.2925,-8.6254,291.2241,791.0000,-0.0000,10.1674
130.5548,-8.3009,291.5525,792.0000,0.0000,10.1674
139.4980,-7.9876,291.1182,793.0000,0.0000,10.1674
148.9219,-7.6575,290.1610,794.0000,0.0000,10.1674
158.7678,-7.3125,289.8358,795.0000,0.0000,10.1674
168.2125,-6.9817,290.1287,796.0000,0.0000,10.1674
177.2025,-6.6667,289.9348,797.0000,-0.0000,10.1674
186.4682,-6.3421,289.0637,798.0000,0.0000,10.1674
196.2393,-5.9998,288.5203,799.0000,0.0000,10.1674
205.8297,-5.6638,288.6946,800.0000,0.0000,10.1674
214.9163,-5.3455,288.6826,801.0000,0.0000,10.1674
224.0718,-5.0247,287.9626,802.0000,0.0000,10.1674
233.7262,-4.6865,287.2733,803.0000,0.0000,10.1674
243.4095,-4.3473,287.2770,804.0000,0.0000,10.1674
252.6215,-4.0246,287.3725,805.0000,0.0000,10.1674
261.7214,-3.7058,286.8351,806.0000,0.0000,10.1674
271.2429,-3.3722,286.0809,807.0000,0.0000,10.1674
280.9612,-3.0317,285.8962,808.0000,0.0000,10.1674
290.3054,-2.7044,286.0215,809.0000,0.0000,10.1674
299.4022,-2.3857,285.6669,810.0000,0.0000,10.1674
308.7977,-2.0565,284.9233,811.0000,-0.0000,10.1674
318.4977,-1.7167,284.5637,812.0000,-0.0000,10.1674
327.9606,-1.3852,284.6492,813.0000,0.0000,10.1674
337.0984,-1.0651,284.4510,814.0000,0.0000,10.1674
346.3921,-0.7395,283.7779,815.0000,-0.0000,10.1674
356.0330,-0.4017,283.2802,816.0000,0.0000,10.1674
364.5066,3.8815,282.4555,817.0000,-45.0000,11.6694
366.8822,13.8138,281.3368,818.0000,-40.3650,11.3004
363.2292,23.6390,281.9370,819.0000,-16.0369,10.3142
358.2375,30.9931,283.2138,820.0000,-8.2505,10.2053
352.9199,37.2681,282.4938,821.0000,-4.1970,10.1771
346.4040,44.1345,280.5741,822.0000,-2.3204,10.1704
338.9365,51.5040,280.3564,823.0000,-1.0520,10.1680
332.1755,57.9746,281.5860,824.0000,-0.4902,10.1675
326.1301,63.6844,281.4708,825.0000,-0.2497,10.1674
319.5211,69.8857,279.7341,826.0000,-0.1379,10.1674
311.9728,76.9408,278.9326,827.0000,-0.0686,10.1674
304.8351,83.5991,279.9078,828.0000,-0.0293,10.1674
298.5918,89.4183,280.2714,829.0000,-0.0150,10.1674
292.1663,95.4050,278.8913,830.0000,-0.0081,10.1674
284.8137,102.2540,277.6873,831.0000,-0.0042,10.1674
277.4684,109.0954,278.2541,832.0000,-0.0018,10.1674
271.0035,115.1164,278.9207,833.0000,-0.0009,10.1674
264.6842,121.0016,277.9850,834.0000,-0.0005,10.1674
257.5749,127.6226,276.5866,835.0000,-0.0003,10.1674
250.1375,134.5490,276.6796,836.0000,-0.0001,10.1674
243.4305,140.7951,277.4575,837.0000,-0.0001,10.1674
237.1255,146.6669,276.9761,838.0000,-0.0000,10.1674
230.2497,153.0703,275.5797,839.0000,-0.0000,10.1674
222.8271,159.9830,275.2191,840.0000,-0.0000,10.1674
215.8924,166.4412,275.9295,841.0000,-0.0000,10.1674
209.5229,172.3731,275.8482,842.0000,-0.0000,10.1674
202.8369,178.5996,274.6110,843.0000,-0.0000,10.1674
195.5128,185.4205,273.8842,844.0000,-0.0000,10.1674
188.3965,192.0479,274.3862,845.0000,-0.0000,10.1674
181.9041,198.0943,274.6042,846.0000,-0.0000,10.1674
175.3461,204.2016,273.6301,847.0000,-0.0000,10.1674
168.1715,210.8832,272.6647,848.0000,-0.0000,10.1674
160.9406,217.6173,272.8712,849.0000,-0.0000,10.1674
154.2913,223.8098,273.2620,850.0000,-0.0000,10.1674
147.7938,229.8608,272.5988,851.0000,-0.0000,10.1674
140.7858,236.3873,271.5343,852.0000,-0.0000,10.1674
133.5143,243.1593,271.4179,853.0000,-0.0000,10.1674
126.7004,249.5049,271.8505,854.0000,-0.0000,10.1674
120.2003,255.5585,271.4937,855.0000,-0.0000,10.1674
113.3467,261.9412,270.4579,856.0000,-0.0000,10.1674
106.1019,268.6882,270.0454,857.0000,-0.0000,10.1674
99.1405,275.1712,270.4034,858.0000,-0.0000,10.1674
92.5854,281.2760,270.3066,859.0000,-0.0000,10.1674
85.8538,287.5451,269.3990,860.0000,-0.0000,10.1674
78.6863,294.2201,268.7573,861.0000,-0.0000,10.1674
71.6137,300.8068,268.9544,862.0000,-0.0000,10.1674
64.9668,306.9969,269.0422,863.0000,-0.0000,10.1674
58.3137,313.1929,268.3254,864.0000,-0.0000,10.1674
51.2523,319.7691,267.5439,865.0000,-0.0000,10.1674
44.1157,326.4154,267.5318,866.0000,-0.0000,10.1674
37.3587,332.7082,267.7151,867.0000,-0.0000,10.1674
30.7376,338.8743,267.2136,868.0000,-0.0000,10.1674
23.7892,345.3453,266.3858,869.0000,-0.0000,10.1674
16.6377,352.0054,266.1559,870.0000,0.0000,10.1674
9.7702,358.4011,266.3466,871.0000,0.0000,10.1674
3.1387,364.5770,266.0496,872.0000,0.0000,10.1674
-5.5762,367.6353,264.5197,873.0000,-43.7451,11.5607
-15.7765,364.5277,263.6015,874.0000,-19.2156,10.3813
-24.1025,359.1069,265.0275,875.0000,-8.0281,10.2033
-30.4394,353.8489,265.7374,876.0000,-4.2764,10.1775
-36.6461,348.1026,264.0593,877.0000,-2.3524,10.1704
-43.8905,340.9391,262.4386,878.0000,-1.2436,10.1682
-51.0863,333.5684,263.2447,879.0000,-0.5066,10.1675
-57.0878,327.3288,264.3301,880.0000,-0.2619,10.1674
